product_key,Product ID,Category,Sub-Category,Product Name
1563,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2"""
1564,OFF-PA-10003363,Office Supplies,Paper,Xerox 204
1565,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige
1566,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp
1567,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black"
1568,FUR-BO-10000112,Furniture,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry"
1569,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone
1570,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders
1571,TEC-MA-10002859,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder
1572,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor
1573,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set
1574,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System
1575,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6"""
1576,OFF-PA-10000552,Office Supplies,Paper,Xerox 200
1577,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer
1578,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors
1579,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins
1580,OFF-AR-10001149,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink"
1581,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard
1582,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader
1583,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882
1584,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack"
1585,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners
1586,OFF-AR-10004269,Office Supplies,Art,Newell 31
1587,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11"""
1588,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966
1589,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears
1590,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack"
1591,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB
1592,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames
1593,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors"
1594,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads
1595,OFF-LA-10004409,Office Supplies,Labels,Avery 492
1596,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote
1597,OFF-LA-10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll"
1598,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set
1599,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier
1600,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black"
1601,OFF-ST-10001034,Office Supplies,Storage,Eldon File Chest Portable File
1602,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack"
1603,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter
1604,TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active
1605,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms
1606,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long"
1607,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac
1608,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder
1609,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table
1610,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils
1611,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley
1612,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal"
1613,OFF-LA-10003537,Office Supplies,Labels,Avery 515
1614,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack"
1615,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock"
1616,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book
1617,TEC-AC-10004814,Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting
1618,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers
1619,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System
1620,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black"
1621,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology
1622,TEC-PH-10002789,Technology,Phones,LG Exalt
1623,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers
1624,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils
1625,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat"
1626,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size"
1627,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack"
1628,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse
1629,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order"
1630,TEC-PH-10001619,Technology,Phones,LG G3
1631,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes
1632,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright)
1633,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow"
1634,OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope
1635,TEC-PH-10003535,Technology,Phones,RCA ViSYS 25423RE1 Corded phone
1636,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves
1637,OFF-AR-10003481,Office Supplies,Art,Newell 348
1638,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928
1639,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak"
1640,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210
1641,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W"
1642,OFF-AR-10002704,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener
1643,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive
1644,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier
1645,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack"
1646,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock"
1647,OFF-PA-10002499,Office Supplies,Paper,Xerox 1890
1648,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger
1649,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White"
1650,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set
1651,TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray
1652,FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray"
1653,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System
1654,OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter"
1655,FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases
1656,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0
1657,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color"
1658,OFF-AR-10001227,Office Supplies,Art,Newell 338
1659,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs
1660,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases
1661,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright)
1662,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990
1663,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933
1664,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets"
1665,OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes
1666,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black"
1667,TEC-MA-10001570,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone
1668,FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock
1669,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975
1670,OFF-AR-10001972,Office Supplies,Art,Newell 323
1671,OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606"
1672,OFF-AP-10001366,Office Supplies,Appliances,Staple holder
1673,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors"
1674,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta"
1675,OFF-LA-10003720,Office Supplies,Labels,Avery 487
1676,TEC-MA-10003246,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer
1677,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.
1678,OFF-PA-10000556,Office Supplies,Paper,Xerox 208
1679,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB
1680,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes
1681,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame
1682,OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper
1683,OFF-LA-10000414,Office Supplies,Labels,Avery 503
1684,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier
1685,FUR-BO-10004690,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase
1686,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters
1687,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases
1688,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables
1689,OFF-AR-10003217,Office Supplies,Art,Newell 316
1690,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files
1691,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters
1692,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box"
1693,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992
1694,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series
1695,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers
1696,OFF-PA-10004948,Office Supplies,Paper,Xerox 190
1697,OFF-PA-10001725,Office Supplies,Paper,Xerox 1892
1698,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black
1699,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad"
1700,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl"
1701,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes
1702,OFF-EN-10004206,Office Supplies,Envelopes,Multimedia Mailers
1703,OFF-LA-10003388,Office Supplies,Labels,Avery 5
1704,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone
1705,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown"
1706,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager
1707,OFF-PA-10002709,Office Supplies,Paper,Xerox 1956
1708,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame
1709,OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System
1710,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames
1711,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk"
1712,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937
1713,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11"
1714,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library
1715,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier
1716,FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms
1717,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917
1718,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive
1719,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB
1720,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone
1721,OFF-PA-10000483,Office Supplies,Paper,Xerox 19
1722,TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive
1723,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse
1724,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper
1725,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box"
1726,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation
1727,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack"
1728,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120
1729,OFF-PA-10001166,Office Supplies,Paper,Xerox 1932
1730,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils
1731,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size"
1732,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator
1733,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat"
1734,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks
1735,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2"
1736,TEC-PH-10004875,Technology,Phones,PNY Rapid USB Car Charger - Black
1737,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs
1738,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors"
1739,OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors
1740,OFF-FA-10003485,Office Supplies,Fasteners,Staples
1741,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum
1742,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper
1743,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper
1744,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer
1745,OFF-ST-10000136,Office Supplies,Storage,Letter Size File
1746,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black
1747,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4
1748,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame
1749,TEC-PH-10000562,Technology,Phones,Samsung Convoy 3
1750,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear"
1751,OFF-LA-10004178,Office Supplies,Labels,Avery 491
1752,OFF-PA-10003797,Office Supplies,Paper,Xerox 209
1753,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown"
1754,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator
1755,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors
1756,FUR-TA-10001691,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops"
1757,TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator
1758,OFF-LA-10000305,Office Supplies,Labels,Avery 495
1759,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount
1760,OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink"
1761,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories
1762,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets
1763,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906
1764,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator
1765,OFF-PA-10003022,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book
1766,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0
1767,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips
1768,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963
1769,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH
1770,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black"
1771,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp
1772,OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips
1773,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener
1774,OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips
1775,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled"
1776,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum"
1777,TEC-PH-10001795,Technology,Phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting
1778,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine"
1779,OFF-PA-10000048,Office Supplies,Paper,Xerox 20
1780,TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax"
1781,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book"
1782,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5
1783,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black"
1784,TEC-PH-10001468,Technology,Phones,Panasonic Business Telephones KX-T7736
1785,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener
1786,OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes
1787,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray"
1788,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs
1789,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black"
1790,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown"
1791,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener
1792,OFF-LA-10003498,Office Supplies,Labels,Avery 475
1793,TEC-MA-10003329,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black"
1794,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets
1795,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable
1796,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub
1797,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone
1798,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914
1799,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902
1800,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors
1801,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers
1802,OFF-PA-10001826,Office Supplies,Paper,Xerox 207
1803,TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS)
1804,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer
1805,TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired"
1806,TEC-PH-10002114,Technology,Phones,Xiaomi Mi3
1807,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947
1808,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive
1809,OFF-PA-10001801,Office Supplies,Paper,Xerox 193
1810,TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount
1811,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup
1812,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad
1813,FUR-FU-10002874,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer
1814,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame
1815,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White"
1816,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone
1817,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders"
1818,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936
1819,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder
1820,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone
1821,OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,"
1822,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File
1823,OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book
1824,TEC-MA-10004255,Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer
1825,FUR-FU-10003095,Furniture,Furnishings,"Linden 12"" Wall Clock With Oak Frame"
1826,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp
1827,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers
1828,OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper"
1829,OFF-LA-10002368,Office Supplies,Labels,Avery 479
1830,TEC-MA-10003230,Technology,Machines,Okidata C610n Printer
1831,OFF-PA-10000295,Office Supplies,Paper,Xerox 229
1832,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles
1833,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames
1834,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp
1835,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs
1836,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series
1837,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger
1838,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting
1839,TEC-AC-10004420,Technology,Accessories,Cherry 142-key Programmable Keyboard
1840,TEC-PH-10004094,Technology,Phones,Motorola L703CM
1841,TEC-MA-10002790,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System
1842,OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum
1843,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976
1844,OFF-AR-10003896,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors"
1845,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2"""
1846,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983
1847,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53"""
1848,TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner"
1849,OFF-LA-10002473,Office Supplies,Labels,Avery 484
1850,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base
1851,TEC-MA-10001856,Technology,Machines,Okidata C610n Printer
1852,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.
1853,OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors
1854,TEC-MA-10004086,Technology,Machines,Plantronics Single Ear Headset
1855,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer
1856,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp"
1857,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive
1858,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac
1859,OFF-PA-10002558,Office Supplies,Paper,Xerox 1938
1860,TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router
1861,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899
1862,TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer
1863,FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled"
1864,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock"
1865,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer
1866,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set"
1867,FUR-FU-10002030,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement"
1868,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance
1869,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector
1870,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs
